   1.9930000e+00   2.9980000e+00   3.8980000e+00   4.5510000e+00   1.4970000e+00   1.9930000e+00   2.4940000e+00   2.9950000e+00
   2.0000000e+00   3.0000000e+00   4.0000000e+00   5.0000000e+00   1.5000000e+00   2.0000000e+00   2.5000000e+00   3.0000000e+00
