  -2.0000000e-01  -1.0000000e+00  -2.0000000e+00  -4.0000000e+00  -1.0000000e+01  -2.0000000e+01  -2.0000000e+00  -1.0000000e+01
  -1.9990000e-01  -9.9990000e-01  -2.0000000e+00  -4.0000000e+00  -9.9990000e+00  -1.2493000e+01  -1.9990000e+00  -9.9960000e+00
