   1.9940000e+00   2.9920000e+00   3.9920000e+00   4.9900000e+00   1.4960000e+00   1.9970000e+00   2.4970000e+00   2.9940000e+00
   3.9860000e+00   5.9740000e+00   7.9660000e+00   9.9200000e+00   2.9930000e+00   3.9870000e+00   4.9910000e+00   6.0010000e+00
   5.9830000e+00   8.9720000e+00   1.1115000e+01   1.1115000e+01   4.5000000e+00   5.9730000e+00   7.4750000e+00   8.9720000e+00
