  -1.0000000e+00  -2.0000000e+00  -3.0000000e+00  -4.0000000e+00  -5.0000000e-01  -1.0000000e+00  -1.5000000e+00  -2.0000000e+00
  -9.9500000e-01  -1.9900000e+00  -2.9880000e+00  -3.8920000e+00  -4.9700000e-01  -9.9700000e-01  -1.4940000e+00  -1.9900000e+00
